Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status,DTI_Ratio,LTI_Ratio,Credit_Tier
CUST00809,23,Female,Delhi,Self-Employed,2120444.0,650198,Business Loan,487.0,14,3870.23,Delayed,Defaulted,0.021902375162937575,0.3066329504575457,Poor
CUST01044,33,Female,Bangalore,Business Owner,731972.0,1841396,Personal Loan,432.0,2,76724.83,Excellent,Defaulted,1.257832212161121,2.51566453361604,Poor
CUST00536,46,Male,Bangalore,Self-Employed,219675.0,182659,Business Loan,567.0,19,801.14,Delayed,Rejected,0.04376319562990782,0.8314965289632411,Fair
CUST00446,26,Male,Kolkata,Business Owner,2135090.0,1154381,Education Loan,594.0,11,8745.31,Good,Defaulted,0.04915189523626639,0.5406708850680767,Fair
CUST00618,22,Male,Ahmedabad,Salaried,1698492.0,4340447,Personal Loan,875.0,15,24113.59,Good,Approved,0.17036469998092427,2.555470970719909,Excellent
CUST01133,29,Female,Mumbai,Self-Employed,437199.0,1742737,Education Loan,753.0,13,11171.39,Good,Rejected,0.3066262274158907,3.9861413223726494,Excellent
CUST01129,51,Male,Chennai,Freelancer,696762.0,1397203,Education Loan,337.0,15,7762.24,Missed,Defaulted,0.13368536171605225,2.0052801386987236,Poor
CUST00527,28,Male,Kolkata,Salaried,2304683.0,3553548,Car Loan,526.0,7,42304.14,Good,Rejected,0.22026876581291222,1.5418814648261823,Poor
CUST00945,35,Male,Delhi,Self-Employed,537913.0,4478622,Education Loan,461.0,14,26658.46,Missed,Defaulted,0.5947086610660088,8.325922593430537,Poor
CUST00611,40,Female,Kolkata,Freelancer,1065139.0,3295988,Car Loan,770.0,16,17166.6,Excellent,Approved,0.193401236833878,3.0944205404177296,Excellent
CUST00705,60,Male,Kolkata,Freelancer,1975922.0,2308233,Business Loan,548.0,19,10123.83,Excellent,Rejected,0.061483175955326166,1.1681802216889128,Poor
CUST00416,47,Female,Hyderabad,Business Owner,1955548.0,434370,Education Loan,807.0,14,2585.54,Excellent,Approved,0.01586587493633498,0.22212188092544902,Excellent
CUST00274,56,Male,Kolkata,Self-Employed,1171248.0,374934,Business Loan,879.0,5,6248.9,Excellent,Approved,0.06402299086103028,0.3201149543051514,Excellent
CUST00756,44,Female,Ahmedabad,Business Owner,2351061.0,983476,Personal Loan,667.0,19,4313.49,Good,Approved,0.02201639174823622,0.4183115623116542,Good
CUST01517,26,Female,Pune,Freelancer,408859.0,4396421,Education Loan,869.0,3,122122.81,Good,Defaulted,3.5843009937411185,10.752902589890402,Excellent
CUST01484,27,Female,Bangalore,Self-Employed,1723982.0,634718,Education Loan,496.0,13,4068.71,Excellent,Defaulted,0.02832078293160834,0.3681697372710388,Poor
CUST00251,62,Male,Hyderabad,Freelancer,1127460.0,2923524,Car Loan,545.0,1,243627.0,Delayed,Rejected,2.5930179341173965,2.5930179341173965,Poor
CUST00414,24,Male,Bangalore,Freelancer,2184117.0,2091381,Home Loan,461.0,8,21785.22,Delayed,Defaulted,0.11969259888549927,0.9575407361418825,Poor
CUST01334,38,Female,Bangalore,Freelancer,934275.0,181562,Home Loan,625.0,17,890.01,Delayed,Rejected,0.0114314521955527,0.19433464451044927,Fair
CUST00311,50,Male,Hyderabad,Freelancer,754399.0,3731890,Home Loan,565.0,16,19436.93,Missed,Defaulted,0.3091774511896225,4.946838476721204,Fair
CUST01832,57,Female,Pune,Freelancer,967286.0,1245344,Personal Loan,405.0,7,14825.52,Good,Defaulted,0.1839231003033229,1.2874620329457884,Poor
CUST00580,40,Female,Kolkata,Business Owner,329350.0,4613653,Personal Loan,594.0,15,25631.41,Excellent,Defaulted,0.9338907545164717,14.008358888720206,Fair
CUST00426,33,Male,Ahmedabad,Self-Employed,746015.0,1679753,Home Loan,688.0,5,27995.88,Excellent,Approved,0.45032681648492323,2.25163435051574,Good
CUST01915,33,Female,Jaipur,Business Owner,236413.0,4473471,Business Loan,725.0,14,26627.8,Missed,Defaulted,1.351590648568395,18.922271617889034,Good
CUST01625,59,Female,Chennai,Freelancer,1023759.0,605839,Education Loan,520.0,2,25243.29,Missed,Defaulted,0.29588944273017376,0.5917789245320432,Poor
CUST00778,43,Female,Mumbai,Self-Employed,295028.0,1134309,Car Loan,542.0,11,8593.25,Good,Rejected,0.34952275716203207,3.844750328782353,Poor
CUST01802,47,Male,Pune,Self-Employed,1870357.0,3792918,Home Loan,776.0,5,63215.3,Good,Approved,0.4055822498057858,2.0279112490289286,Excellent
CUST01101,28,Female,Chennai,Freelancer,1765213.0,4245843,Business Loan,601.0,17,20812.96,Delayed,Approved,0.14148746921759583,2.4052865008358766,Fair
CUST01051,49,Female,Lucknow,Business Owner,1089497.0,4151599,Education Loan,823.0,18,19220.37,Good,Rejected,0.21169809554317268,3.8105648753507353,Excellent
CUST01543,52,Male,Pune,Self-Employed,278077.0,1079242,Personal Loan,522.0,4,22484.21,Missed,Defaulted,0.97027269425375,3.881090489324899,Poor
CUST00584,47,Male,Chennai,Self-Employed,2395004.0,387283,Personal Loan,778.0,11,2933.96,Excellent,Approved,0.014700401335446624,0.16170453159994722,Excellent
CUST01084,48,Male,Lucknow,Business Owner,1153692.0,4563257,Business Loan,898.0,1,380271.42,Excellent,Approved,3.9553512029207103,3.9553511682494116,Excellent
CUST00183,24,Male,Ahmedabad,Business Owner,1357588.5,4280207,Car Loan,481.0,12,29723.66,Good,Defaulted,0.2627334571558318,3.1528014564059728,Poor
CUST00171,58,Male,Bangalore,Self-Employed,1994291.0,4765700,Business Loan,844.0,15,26476.11,Good,Approved,0.15931141443249758,2.3896713167737307,Excellent
CUST00583,31,Female,Bangalore,Salaried,406487.0,1973217,Education Loan,777.0,1,164434.75,Missed,Defaulted,4.854317604253026,4.854317604253026,Excellent
CUST01394,51,Female,Kolkata,Self-Employed,1649991.0,4764386,Personal Loan,754.0,19,20896.43,Excellent,Approved,0.1519748653174472,2.88752241678894,Excellent
CUST01917,29,Male,Ahmedabad,Salaried,764430.0,4549367,Education Loan,325.0,13,29162.61,Good,Defaulted,0.45779380715042584,5.951319283649255,Poor
CUST01684,38,Female,Kolkata,Business Owner,2282963.0,1347776,Car Loan,348.0,17,6606.75,Excellent,Defaulted,0.034727238242582115,0.5903626120966481,Poor
CUST00882,23,Female,Mumbai,Salaried,2275915.0,2168219,Business Loan,594.0,2,90342.46,Delayed,Defaulted,0.4763400742119104,0.9526801308484719,Fair
CUST00807,35,Female,Mumbai,Business Owner,1321268.0,1743481,Education Loan,632.0,4,36322.52,Good,Approved,0.3298878350190877,1.3195513703503,Fair
CUST00273,23,Male,Pune,Freelancer,1751330.0,1509410,Business Loan,416.0,2,62892.08,Missed,Defaulted,0.4309324684668223,0.861864982613214,Poor
CUST01581,33,Female,Chennai,Business Owner,2178192.0,3546716,Business Loan,680.0,13,22735.36,Good,Approved,0.12525264990414067,1.6282843752984126,Good
CUST00716,36,Female,Chennai,Business Owner,1510875.0,4185316,Home Loan,392.0,6,58129.39,Missed,Defaulted,0.4616878828493422,2.770127244146604,Poor
CUST01519,52,Female,Pune,Business Owner,1400114.0,972426,Home Loan,491.0,15,5402.37,Good,Defaulted,0.04630225824468579,0.6945334451337534,Poor
CUST00372,43,Male,Jaipur,Self-Employed,1719603.0,1358014,Personal Loan,850.0,16,7072.99,Good,Approved,0.04935783433734415,0.7897253028751403,Excellent
CUST00223,41,Female,Mumbai,Self-Employed,1173181.0,3330931,Education Loan,860.0,13,21352.12,Excellent,Approved,0.21840230961803847,2.83923026370185,Excellent
CUST00746,41,Female,Jaipur,Salaried,1906533.0,1510235,Business Loan,864.0,16,7865.81,Missed,Defaulted,0.04950856869511307,0.7921368263754155,Excellent
CUST00582,48,Male,Lucknow,Freelancer,988768.0,472641,Personal Loan,672.0,4,9846.69,Missed,Defaulted,0.11950253244441568,0.4780100084145118,Good
CUST01104,62,Male,Pune,Business Owner,602980.0,362579,Personal Loan,368.0,1,30214.92,Excellent,Defaulted,0.6013118843079372,0.6013118179707453,Poor
CUST00519,34,Male,Ahmedabad,Self-Employed,2447939.0,842330,Business Loan,365.0,5,14038.83,Excellent,Defaulted,0.06881950898286272,0.3440976266156959,Poor
CUST00335,44,Male,Chennai,Freelancer,803103.0,3562305,Home Loan,526.0,4,74214.69,Excellent,Rejected,1.1089191299248042,4.435676370278781,Poor
CUST01925,35,Female,Jaipur,Self-Employed,973952.0,2807506,Car Loan,607.0,4,58489.71,Excellent,Approved,0.720647958010251,2.8825917499014326,Fair
CUST01335,44,Male,Delhi,Freelancer,2220334.0,1102305,Home Loan,670.0,2,45929.38,Delayed,Approved,0.2482295726678959,0.496459091289869,Good
CUST01158,29,Female,Bangalore,Salaried,2290547.0,266486,Personal Loan,555.0,4,5551.79,Good,Rejected,0.029085401871256078,0.11634164241117952,Fair
CUST01955,32,Male,Chennai,Freelancer,2199482.0,2880527,Home Loan,491.0,4,60010.98,Excellent,Defaulted,0.32740970828586,1.30963881495734,Poor
CUST00016,24,Male,Kolkata,Self-Employed,2434236.0,257352,Business Loan,605.0,5,4289.2,Delayed,Approved,0.021144375483724664,0.10572187741862334,Fair
CUST00702,49,Male,Pune,Business Owner,1790963.0,1493401,Personal Loan,601.0,16,7778.13,Good,Rejected,0.05211585052287512,0.833853630700355,Fair
CUST01860,49,Female,Delhi,Salaried,1271775.0,1491945,Education Loan,721.0,1,124328.75,Delayed,Rejected,1.1731202453264138,1.1731202453264138,Good
CUST01872,56,Male,Ahmedabad,Business Owner,2362077.0,481978,Business Loan,364.0,9,4462.76,Delayed,Defaulted,0.022672046677563857,0.20404838622957677,Poor
CUST01720,27,Female,Bangalore,Freelancer,475049.0,3663163,Education Loan,315.0,12,25438.63,Good,Defaulted,0.6425938376883227,7.711126641672754,Poor
CUST01681,43,Female,Mumbai,Self-Employed,1279525.0,2618101,Car Loan,695.0,12,18181.26,Delayed,Rejected,0.17051258865594654,2.0461507199937476,Good
CUST00937,22,Female,Pune,Salaried,873218.0,2922875,Business Loan,346.0,4,60893.23,Excellent,Defaulted,0.83681138043421,3.347245475929264,Poor
CUST00466,54,Female,Bangalore,Business Owner,1226630.0,3347154,Business Loan,418.0,6,46488.25,Good,Defaulted,0.45478995296055047,2.7287397177633026,Poor
CUST01823,46,Male,Bangalore,Freelancer,1216003.0,4784071,Education Loan,733.0,19,20982.77,Good,Approved,0.20706629835617182,3.934259208242085,Good
CUST00200,25,Male,Bangalore,Business Owner,1450956.0,3448116,Home Loan,554.0,8,35917.88,Good,Rejected,0.2970555688801038,2.376444220224459,Fair
CUST01232,62,Female,Bangalore,Self-Employed,2299409.0,365617,Car Loan,525.0,10,3046.81,Missed,Defaulted,0.015900485733508045,0.1590047703562089,Poor
CUST01079,32,Female,Kolkata,Freelancer,1008258.0,1818693,Education Loan,603.0,8,18944.72,Missed,Approved,0.22547467017370557,1.803797242372488,Fair
CUST01351,56,Female,Delhi,Business Owner,1357588.5,1953124,Home Loan,769.0,18,9042.24,Excellent,Rejected,0.0799261926570533,1.438671585682996,Excellent
CUST01327,47,Male,Kolkata,Freelancer,1674585.0,3838264,Car Loan,706.0,18,17769.74,Excellent,Rejected,0.12733714920413117,2.2920687812204217,Good
CUST01667,42,Female,Lucknow,Business Owner,852755.0,2488761,Business Loan,512.0,4,51849.19,Delayed,Rejected,0.7296237254545561,2.9184947610978536,Poor
CUST01353,63,Male,Kolkata,Self-Employed,2286453.0,3197887,Car Loan,341.0,5,53298.12,Delayed,Defaulted,0.27972472646496566,1.3986235448530977,Poor
CUST01429,50,Female,Delhi,Self-Employed,2495936.0,478556,Personal Loan,557.0,4,9969.92,Missed,Defaulted,0.047933536757352756,0.19173408292520322,Fair
CUST01442,41,Female,Mumbai,Business Owner,973210.0,2074611,Personal Loan,556.0,4,43221.06,Good,Rejected,0.5329299123519076,2.131719772710926,Fair
CUST01360,55,Female,Ahmedabad,Business Owner,1357588.5,204536,Car Loan,608.0,3,5681.56,Good,Rejected,0.05022046076554125,0.1506612644405871,Fair
CUST00693,35,Female,Bangalore,Salaried,733634.0,2523006,Personal Loan,498.0,6,35041.75,Delayed,Defaulted,0.5731754526098845,3.439052715659307,Poor
CUST00589,49,Female,Jaipur,Salaried,1226657.0,4878022,Business Loan,524.0,17,23911.87,Delayed,Rejected,0.23392231080081882,3.976679707530304,Poor
CUST00044,47,Male,Chennai,Salaried,2106039.0,4918923,Business Loan,742.0,13,31531.56,Delayed,Rejected,0.17966368144179667,2.335627687806351,Good
CUST00275,37,Female,Mumbai,Self-Employed,663547.0,1852466,Education Loan,806.0,8,19296.52,Missed,Defaulted,0.3489703668315884,2.7917630552168875,Excellent
CUST01122,61,Male,Bangalore,Self-Employed,1290445.0,4855028,Car Loan,832.0,5,80917.13,Delayed,Rejected,0.7524579195548823,3.762289752759707,Excellent
CUST00102,30,Female,Ahmedabad,Salaried,2180290.0,3862010,Personal Loan,558.0,11,29257.65,Excellent,Rejected,0.16102986299987618,1.7713285847295543,Fair
CUST01006,52,Male,Ahmedabad,Salaried,986261.0,2411331,Car Loan,857.0,16,12559.02,Delayed,Approved,0.15280766450260122,2.4449217803400924,Excellent
CUST01310,37,Male,Pune,Business Owner,949468.0,4446208,Personal Loan,559.0,16,23157.33,Excellent,Rejected,0.29267754152851916,4.682841338517991,Fair
CUST01211,35,Female,Kolkata,Freelancer,867540.0,1565554,Personal Loan,521.0,14,9318.77,Delayed,Rejected,0.12889923231205477,1.8045899900869125,Poor
CUST00108,45,Male,Delhi,Freelancer,2369392.0,4882303,Personal Loan,893.0,14,29061.33,Missed,Defaulted,0.1471837332108828,2.060572079250711,Excellent
CUST01805,51,Female,Lucknow,Salaried,1715331.0,594344,Personal Loan,640.0,3,16509.56,Delayed,Approved,0.11549649601155697,0.34648939475821283,Fair
CUST00498,56,Male,Pune,Self-Employed,939290.0,2725032,Home Loan,785.0,10,22708.6,Good,Approved,0.2901161515612856,2.9011615156128565,Excellent
CUST00915,23,Female,Chennai,Salaried,424605.0,1229580,Education Loan,878.0,15,6831.0,Missed,Defaulted,0.1930547214469919,2.895820821704879,Excellent
CUST00782,26,Female,Hyderabad,Business Owner,953704.0,3719021,Car Loan,879.0,10,30991.84,Good,Rejected,0.389955457877916,3.8995547884878325,Excellent
CUST00728,51,Male,Pune,Business Owner,827220.0,1464474,Personal Loan,840.0,13,9387.65,Missed,Defaulted,0.13618118517443967,1.7703561325886705,Excellent
CUST01132,22,Female,Ahmedabad,Self-Employed,387771.0,1237018,Education Loan,325.0,9,11453.87,Delayed,Defaulted,0.35445260218015273,3.19007352277504,Poor
CUST01324,46,Male,Ahmedabad,Salaried,377241.0,2018921,Education Loan,311.0,4,42060.85,Missed,Defaulted,1.337951601231043,5.35180693508924,Poor
CUST01778,25,Male,Bangalore,Freelancer,1256600.0,1101690,Business Loan,686.0,10,9180.75,Good,Approved,0.0876722903071781,0.876722903071781,Good
CUST00839,57,Female,Hyderabad,Business Owner,2454736.0,242458,Car Loan,584.0,19,1063.41,Delayed,Rejected,0.005198489776497351,0.0987715175888568,Fair
CUST00073,42,Female,Lucknow,Business Owner,1788878.0,4496460,Personal Loan,841.0,9,41633.89,Good,Approved,0.27928493726235104,2.5135643682800057,Excellent
CUST00820,46,Female,Bangalore,Freelancer,310155.0,1120913,Home Loan,606.0,6,15568.24,Good,Rejected,0.6023403781979978,3.6140413664135673,Fair
CUST01240,44,Male,Lucknow,Salaried,1669539.0,1632701,Personal Loan,614.0,16,8503.65,Delayed,Approved,0.06112094416482633,0.9779352264307692,Fair
CUST01193,33,Male,Bangalore,Freelancer,2433795.0,2777364,Home Loan,739.0,16,14465.44,Delayed,Approved,0.07132288463079266,1.1411659568698267,Good
CUST00482,31,Male,Pune,Self-Employed,1516189.0,1124477,Business Loan,878.0,18,5205.91,Good,Approved,0.04120259413569152,0.741646984643735,Excellent
CUST01092,27,Male,Lucknow,Self-Employed,1307229.0,3279112,Car Loan,655.0,4,68314.83,Excellent,Rejected,0.6271112100481246,2.508444962588804,Good
CUST00507,58,Female,Kolkata,Salaried,443306.0,2994236,Business Loan,355.0,2,124759.83,Good,Defaulted,3.377166020762182,6.754332221986619,Poor
CUST01602,50,Male,Bangalore,Self-Employed,1053823.0,4349376,Education Loan,402.0,11,32949.82,Excellent,Defaulted,0.37520327417412597,4.127235788173156,Poor
CUST01483,39,Female,Ahmedabad,Freelancer,1574073.0,4738195,Education Loan,704.0,16,24678.1,Missed,Defaulted,0.18813434955049732,3.010149465749047,Good
CUST00766,24,Male,Kolkata,Business Owner,473146.0,119518,Personal Loan,515.0,11,905.44,Good,Rejected,0.022963905432995313,0.25260279068194597,Poor
CUST01587,36,Female,Kolkata,Salaried,1416593.0,3461647,Car Loan,827.0,1,288470.58,Excellent,Approved,2.4436425705901414,2.4436425988269037,Excellent
CUST01011,29,Male,Mumbai,Freelancer,330544.0,4398530,Home Loan,371.0,17,21561.42,Missed,Defaulted,0.7827612662761991,13.306942494796457,Poor
CUST00312,27,Female,Mumbai,Freelancer,2361088.0,922834,Business Loan,394.0,9,8544.76,Excellent,Defaulted,0.04342791120026022,0.3908511669196574,Poor
CUST00858,25,Female,Mumbai,Freelancer,2100341.0,3880415,Home Loan,528.0,17,19021.64,Delayed,Rejected,0.10867743856830867,1.8475166651510397,Poor
CUST00406,46,Female,Pune,Freelancer,684814.0,1664694,Home Loan,402.0,10,13872.45,Delayed,Defaulted,0.2430870280105255,2.430870280105255,Poor
CUST00753,64,Female,Kolkata,Business Owner,339544.0,3103380,Personal Loan,703.0,14,18472.5,Missed,Defaulted,0.6528461701576231,9.139846382206724,Good
CUST01207,44,Female,Kolkata,Freelancer,485622.0,3766434,Home Loan,594.0,10,31386.95,Delayed,Defaulted,0.775589656152316,7.75589656152316,Fair
CUST00310,51,Female,Bangalore,Self-Employed,1165188.0,3680623,Personal Loan,677.0,2,153359.29,Missed,Defaulted,1.579411631427718,3.1588232971846604,Good
CUST00227,54,Female,Chennai,Business Owner,2261774.0,3693327,Education Loan,538.0,9,34197.47,Delayed,Rejected,0.18143706665652715,1.6329337060201417,Poor
CUST01733,41,Male,Ahmedabad,Business Owner,244816.0,2014724,Education Loan,625.0,7,23984.81,Good,Defaulted,1.1756491405790472,8.229543820665317,Fair
CUST01815,35,Female,Ahmedabad,Freelancer,628745.0,2495738,Education Loan,854.0,5,41595.63,Excellent,Approved,0.7938791720013677,3.96939617810082,Excellent
CUST01560,43,Male,Pune,Salaried,1521448.0,1653344,Personal Loan,346.0,2,68889.33,Delayed,Defaulted,0.5433455234750053,1.086691099531499,Poor
CUST00856,27,Female,Chennai,Business Owner,1542057.0,2493445,Car Loan,510.0,18,11543.73,Delayed,Rejected,0.08983115410130754,1.6169603328541033,Poor
CUST01048,58,Female,Bangalore,Salaried,790381.0,3925416,Car Loan,390.0,17,19242.24,Delayed,Defaulted,0.29214629400251274,4.96648578343862,Poor
CUST00149,23,Male,Hyderabad,Business Owner,2039903.0,1597419,Car Loan,635.0,5,26623.65,Excellent,Approved,0.1566171528744259,0.7830857643721295,Fair
CUST01798,42,Female,Ahmedabad,Freelancer,1878997.0,2649098,Education Loan,859.0,12,18396.51,Excellent,Approved,0.11748721259267578,1.4098468491434526,Excellent
CUST01081,23,Female,Bangalore,Business Owner,2418820.0,3912949,Car Loan,622.0,18,18115.5,Excellent,Rejected,0.08987274786879552,1.6177098750630472,Fair
CUST00862,52,Male,Mumbai,Business Owner,1385111.0,3560043,Personal Loan,840.0,1,296670.25,Excellent,Approved,2.5702221699199557,2.5702221699199557,Excellent
CUST00846,62,Female,Mumbai,Business Owner,2130082.0,4152553,Personal Loan,860.0,16,21627.88,Missed,Defaulted,0.1218425206165772,1.949480348643855,Excellent
CUST01390,50,Female,Kolkata,Self-Employed,950186.0,115756,Home Loan,894.0,6,1607.72,Delayed,Approved,0.020304066782714122,0.12182456908436874,Excellent
CUST00576,25,Female,Chennai,Self-Employed,753343.0,3654886,Business Loan,351.0,18,16920.77,Good,Defaulted,0.2695309307977906,4.851556329586921,Poor
CUST00558,28,Male,Pune,Business Owner,1656081.0,3413244,Car Loan,746.0,4,71109.25,Delayed,Approved,0.5152592173933521,2.0610368695734085,Good
CUST00722,60,Female,Delhi,Self-Employed,2483520.0,2608845,Education Loan,594.0,2,108701.88,Excellent,Rejected,0.5252313490529571,1.0504626497873986,Fair
CUST01913,29,Male,Ahmedabad,Salaried,1601652.0,1780841,Personal Loan,853.0,12,12366.95,Delayed,Approved,0.09265645720793282,1.1118776113662643,Excellent
CUST01988,49,Male,Bangalore,Salaried,1415358.0,2862753,Car Loan,867.0,17,14033.1,Delayed,Approved,0.11897851992216811,2.022635262597873,Excellent
CUST01732,32,Male,Lucknow,Salaried,923858.0,54011,Business Loan,882.0,15,300.06,Delayed,Approved,0.0038974820805794835,0.0584624476921778,Excellent
CUST01980,23,Female,Bangalore,Business Owner,1349734.0,4232531,Personal Loan,594.0,8,44088.86,Delayed,Rejected,0.391978212003254,3.13582602201619,Fair
CUST00994,58,Female,Jaipur,Freelancer,1536092.0,3847267,Home Loan,405.0,1,320605.58,Good,Defaulted,2.5045810797790757,2.5045811058191827,Poor
CUST00287,38,Male,Bangalore,Salaried,797218.0,1222304,Car Loan,427.0,9,11317.63,Delayed,Defaulted,0.17035686600152028,1.5332117438392008,Poor
CUST01636,29,Female,Hyderabad,Business Owner,1053392.0,2945107,Education Loan,403.0,19,12917.14,Missed,Defaulted,0.14714909549341554,2.7958319410058174,Poor
